3616.0,6974.0,0.518,41.0,139.0,0.295,3575.0,6835.0,0.523,1846.0,2471.0,0.747,1031.0,2389.0,3420.0,2264.0,856.0,622.0,1474.0,2183.0,9119.0,111.2,8.0,21.0,2.0,14.0,18.0,4.0,8.0,20.0,2.0,4.0,4.0,10.0,23.0,11.0,20.0,3.0,2.0,1.0,15.0,12.0,5.0,5.0,3371.0,7083.0,0.476,55.0,212.0,0.259,3316.0,6871.0,0.483,1852.0,2496.0,0.742,1289.0,2344.0,3633.0,1965.0,702.0,470.0,1615.0,2216.0,8649.0,105.5,6.0,9.0,7.0,17.0,20.0,14.0,5.0,7.0,7.0,16.0,18.0,8.0,22.0,7.0,17.0,6.0,12.0,16.0,3.0,18.0,7.0,7.0,56.0,26.0,5.73,0.0,5.74,109.6,103.9,100.6,0.354,0.02,0.521,15.5,30.5,0.265,0.48,16.5,65.0,0.261,2.0,2.0,2.0,11.0,2.0,5.0,7.0,11.0,3.0,16.0,2.0,16.0,20.0,4.0,7.0,2.0,22.0,17.0,1982,10
3698.0,7613.0,0.486,64.0,252.0,0.254,3634.0,7361.0,0.494,1812.0,2335.0,0.776,1253.0,2537.0,3790.0,2257.0,600.0,555.0,1293.0,2217.0,9272.0,113.1,3.0,2.0,15.0,4.0,4.0,12.0,4.0,3.0,14.0,7.0,13.0,2.0,5.0,3.0,1.0,4.0,21.0,4.0,1.0,7.0,3.0,3.0,3566.0,7385.0,0.483,58.0,199.0,0.291,3508.0,7186.0,0.488,1893.0,2497.0,0.758,1151.0,2434.0,3585.0,2036.0,611.0,429.0,1352.0,2179.0,9083.0,110.8,14.0,17.0,9.0,19.0,13.0,17.0,13.0,16.0,9.0,19.0,19.0,22.0,10.0,16.0,13.0,11.0,2.0,11.0,19.0,15.0,18.0,18.0,47.0,35.0,2.3,-0.52,1.79,109.9,107.6,102.5,0.307,0.033,0.49,13.0,34.0,0.238,0.487,13.7,68.8,0.256,7.0,7.0,7.0,23.0,7.0,3.0,13.0,6.0,14.0,4.0,15.0,1.0,7.0,12.0,9.0,22.0,4.0,16.0,1982,4
3508.0,7140.0,0.491,54.0,174.0,0.31,3454.0,6966.0,0.496,1635.0,2157.0,0.758,1123.0,2517.0,3640.0,2223.0,753.0,429.0,1528.0,2029.0,8705.0,106.2,14.0,18.0,12.0,8.0,12.0,2.0,15.0,15.0,13.0,16.0,22.0,6.0,19.0,5.0,9.0,6.0,5.0,12.0,18.0,18.0,17.0,17.0,3350.0,7186.0,0.466,51.0,200.0,0.255,3299.0,6986.0,0.472,1671.0,2215.0,0.754,1158.0,2366.0,3524.0,1949.0,775.0,360.0,1391.0,2064.0,8422.0,102.7,4.0,12.0,3.0,13.0,14.0,12.0,4.0,12.0,3.0,10.0,9.0,18.0,11.0,10.0,11.0,5.0,20.0,5.0,16.0,7.0,3.0,3.0,50.0,32.0,3.45,-0.4,3.05,105.8,102.4,99.5,0.302,0.024,0.495,15.9,32.2,0.229,0.47,14.6,68.5,0.233,6.0,6.0,6.0,20.0,6.0,16.0,4.0,15.0,18.0,11.0,12.0,18.0,15.0,16.0,3.0,13.0,5.0,11.0,1982,0
3657.0,7334.0,0.499,49.0,184.0,0.266,3608.0,7150.0,0.505,1817.0,2457.0,0.74,1253.0,2489.0,3742.0,2126.0,652.0,568.0,1452.0,2014.0,9180.0,112.0,5.0,8.0,8.0,12.0,10.0,11.0,5.0,9.0,9.0,6.0,5.0,14.0,5.0,7.0,3.0,7.0,15.0,2.0,12.0,19.0,4.0,4.0,3490.0,7429.0,0.47,39.0,203.0,0.192,3451.0,7226.0,0.478,1638.0,2172.0,0.754,1193.0,2247.0,3440.0,1972.0,681.0,367.0,1432.0,2240.0,8657.0,105.6,9.0,20.0,6.0,4.0,18.0,2.0,10.0,20.0,6.0,7.0,6.0,17.0,16.0,3.0,4.0,7.0,11.0,6.0,12.0,20.0,8.0,8.0,57.0,25.0,6.38,-0.03,6.35,109.8,103.5,101.5,0.335,0.025,0.502,14.7,35.8,0.248,0.472,14.6,67.6,0.22,1.0,1.0,1.0,12.0,1.0,4.0,6.0,8.0,6.0,10.0,9.0,14.0,3.0,7.0,5.0,12.0,8.0,6.0,1982,7
3697.0,7340.0,0.504,94.0,308.0,0.305,3603.0,7032.0,0.512,1887.0,2468.0,0.765,1232.0,2599.0,3831.0,2261.0,675.0,469.0,1504.0,2095.0,9375.0,114.3,6.0,13.0,2.0,1.0,1.0,1.0,7.0,15.0,2.0,5.0,7.0,2.0,12.0,1.0,2.0,5.0,17.0,10.0,6.0,11.0,3.0,3.0,3654.0,7531.0,0.485,51.0,201.0,0.254,3603.0,7330.0,0.492,1716.0,2239.0,0.766,1160.0,2263.0,3423.0,2329.0,654.0,457.0,1430.0,2199.0,9075.0,110.7,15.0,17.0,11.0,18.0,17.0,15.0,13.0,17.0,12.0,13.0,6.0,22.0,7.0,3.0,4.0,21.0,4.0,13.0,21.0,16.0,13.0,13.0,50.0,32.0,3.66,-0.56,3.1,110.1,106.6,103.3,0.336,0.042,0.51,15.1,35.3,0.257,0.489,14.4,69.1,0.228,6.0,6.0,6.0,23.0,6.0,2.0,15.0,11.0,8.0,1.0,2.0,6.0,5.0,5.0,11.0,19.0,2.0,11.0,1983,6
3272.0,6793.0,0.482,33.0,131.0,0.252,3239.0,6662.0,0.486,1621.0,2282.0,0.71,1080.0,2263.0,3343.0,2034.0,701.0,378.0,1509.0,2180.0,8198.0,100.0,22.0,23.0,14.0,17.0,19.0,5.0,21.0,23.0,16.0,15.0,14.0,21.0,23.0,21.0,23.0,17.0,14.0,20.0,7.0,5.0,20.0,20.0,3132.0,6592.0,0.475,38.0,166.0,0.229,3094.0,6426.0,0.481,1695.0,2260.0,0.75,1073.0,2337.0,3410.0,1873.0,694.0,399.0,1682.0,2116.0,7997.0,97.5,1.0,1.0,8.0,6.0,6.0,9.0,1.0,1.0,8.0,10.0,9.0,18.0,2.0,6.0,3.0,2.0,7.0,7.0,5.0,11.0,1.0,1.0,48.0,34.0,2.45,0.13,2.58,102.4,99.9,97.0,0.336,0.019,0.484,16.2,31.6,0.239,0.478,18.1,67.8,0.257,9.0,9.0,9.0,10.0,9.0,17.0,3.0,23.0,9.0,18.0,14.0,16.0,18.0,12.0,8.0,2.0,8.0,20.0,1983,0
3711.0,7547.0,0.492,39.0,186.0,0.21,3672.0,7361.0,0.499,1730.0,2348.0,0.737,1273.0,2532.0,3805.0,2216.0,789.0,521.0,1541.0,2062.0,9191.0,112.1,4.0,6.0,8.0,13.0,10.0,20.0,3.0,6.0,7.0,12.0,11.0,13.0,7.0,5.0,3.0,7.0,6.0,7.0,11.0,15.0,7.0,7.0,3477.0,7401.0,0.47,48.0,180.0,0.267,3429.0,7221.0,0.475,1750.0,2307.0,0.759,1186.0,2393.0,3579.0,2027.0,699.0,340.0,1607.0,2137.0,8752.0,106.7,9.0,14.0,6.0,15.0,10.0,20.0,9.0,14.0,6.0,15.0,13.0,21.0,8.0,11.0,9.0,8.0,9.0,2.0,8.0,13.0,10.0,10.0,55.0,27.0,5.35,-0.01,5.34,106.9,101.8,104.0,0.311,0.025,0.494,15.2,34.7,0.229,0.473,16.0,68.1,0.236,3.0,3.0,3.0,12.0,2.0,6.0,7.0,6.0,14.0,11.0,8.0,8.0,7.0,13.0,7.0,8.0,5.0,14.0,1983,0
3951.0,7999.0,0.494,24.0,126.0,0.19,3927.0,7873.0,0.499,2179.0,2696.0,0.808,1214.0,2524.0,3738.0,2336.0,789.0,352.0,1496.0,2091.0,10105.0,123.2,2.0,1.0,7.0,22.0,20.0,22.0,2.0,1.0,7.0,1.0,1.0,1.0,13.0,7.0,6.0,2.0,6.0,21.0,5.0,12.0,1.0,1.0,4098.0,8120.0,0.505,71.0,253.0,0.281,4027.0,7867.0,0.512,1787.0,2393.0,0.747,1369.0,2697.0,4066.0,2389.0,728.0,611.0,1636.0,2356.0,10054.0,122.6,23.0,23.0,20.0,23.0,23.0,21.0,23.0,23.0,20.0,19.0,18.0,14.0,22.0,22.0,22.0,22.0,12.0,22.0,7.0,23.0,23.0,23.0,42.0,40.0,0.62,-0.36,0.27,109.7,109.1,112.1,0.337,0.016,0.495,14.0,31.0,0.272,0.509,15.1,64.8,0.22,12.0,12.0,12.0,19.0,12.0,3.0,20.0,1.0,7.0,21.0,7.0,2.0,19.0,2.0,20.0,18.0,21.0,8.0,1983,1
3459.0,7124.0,0.486,35.0,150.0,0.233,3424.0,6974.0,0.491,1855.0,2512.0,0.738,1180.0,2380.0,3560.0,2030.0,749.0,384.0,1495.0,1960.0,8808.0,107.4,18.0,20.0,12.0,15.0,15.0,12.0,18.0,18.0,12.0,6.0,6.0,11.0,15.0,18.0,19.0,18.0,11.0,19.0,4.0,21.0,15.0,15.0,3503.0,7211.0,0.486,55.0,188.0,0.293,3448.0,7023.0,0.491,1572.0,2046.0,0.768,1126.0,2364.0,3490.0,2072.0,658.0,500.0,1546.0,2232.0,8633.0,105.3,10.0,7.0,12.0,21.0,12.0,23.0,10.0,6.0,11.0,3.0,2.0,23.0,6.0,8.0,7.0,10.0,6.0,16.0,14.0,18.0,9.0,9.0,47.0,35.0,2.13,-0.25,1.88,106.0,103.9,101.0,0.353,0.021,0.488,15.4,33.3,0.26,0.49,16.0,67.9,0.218,10.0,10.0,10.0,16.0,10.0,8.0,10.0,18.0,3.0,15.0,12.0,9.0,13.0,4.0,12.0,9.0,6.0,7.0,1983,1
3486.0,7133.0,0.489,37.0,169.0,0.219,3449.0,6964.0,0.495,1731.0,2299.0,0.753,1095.0,2477.0,3572.0,2116.0,662.0,532.0,1447.0,2131.0,8740.0,106.6,17.0,19.0,10.0,14.0,13.0,16.0,17.0,19.0,10.0,11.0,13.0,5.0,20.0,9.0,16.0,12.0,19.0,6.0,3.0,8.0,17.0,17.0,3338.0,7318.0,0.456,38.0,209.0,0.182,3300.0,7109.0,0.464,1665.0,2243.0,0.742,1303.0,2343.0,3646.0,2043.0,623.0,300.0,1523.0,2145.0,8379.0,102.2,5.0,13.0,2.0,6.0,20.0,2.0,5.0,11.0,2.0,9.0,7.0,12.0,18.0,7.0,12.0,9.0,3.0,1.0,16.0,14.0,4.0,4.0,53.0,29.0,4.4,-0.08,4.32,105.8,101.4,100.0,0.322,0.024,0.491,15.1,31.8,0.243,0.459,15.5,65.5,0.228,5.0,5.0,5.0,14.0,5.0,10.0,6.0,19.0,12.0,13.0,10.0,4.0,17.0,11.0,2.0,13.0,17.0,10.0,1983,5
3600.0,7212.0,0.499,25.0,109.0,0.229,3575.0,7103.0,0.503,1966.0,2650.0,0.742,1334.0,2596.0,3930.0,2016.0,812.0,577.0,1627.0,2041.0,9191.0,112.1,11.0,15.0,3.0,21.0,22.0,14.0,9.0,14.0,4.0,3.0,3.0,10.0,2.0,2.0,1.0,19.0,5.0,4.0,19.0,17.0,7.0,7.0,3442.0,7470.0,0.461,54.0,249.0,0.217,3388.0,7221.0,0.469,1624.0,2253.0,0.721,1325.0,2263.0,3588.0,2089.0,755.0,511.0,1590.0,2246.0,8562.0,104.4,8.0,15.0,4.0,20.0,22.0,5.0,8.0,14.0,4.0,6.0,8.0,4.0,21.0,3.0,10.0,11.0,13.0,17.0,10.0,20.0,7.0,7.0,60.0,22.0,7.67,-0.14,7.53,108.3,100.9,102.7,0.367,0.015,0.501,16.3,37.1,0.273,0.464,15.8,66.2,0.217,1.0,1.0,1.0,15.0,1.0,5.0,5.0,15.0,1.0,22.0,3.0,17.0,1.0,1.0,4.0,11.0,10.0,6.0,1983,12
3964.0,7512.0,0.528,10.0,96.0,0.104,3954.0,7416.0,0.533,1495.0,2031.0,0.736,1235.0,2433.0,3668.0,2519.0,844.0,479.0,1584.0,1931.0,9433.0,115.0,1.0,7.0,1.0,23.0,23.0,23.0,1.0,3.0,1.0,19.0,20.0,15.0,11.0,11.0,10.0,1.0,3.0,9.0,15.0,23.0,2.0,2.0,3734.0,7617.0,0.49,55.0,212.0,0.259,3679.0,7405.0,0.497,1455.0,2008.0,0.725,1294.0,2166.0,3460.0,2389.0,766.0,380.0,1562.0,1863.0,8978.0,109.5,17.0,18.0,15.0,21.0,21.0,16.0,17.0,18.0,15.0,1.0,1.0,5.0,17.0,1.0,5.0,22.0,17.0,5.0,12.0,2.0,12.0,12.0,55.0,27.0,5.55,-0.49,5.06,110.5,105.2,103.8,0.27,0.013,0.528,15.9,36.3,0.199,0.494,15.5,65.3,0.191,2.0,2.0,2.0,22.0,3.0,1.0,13.0,10.0,21.0,23.0,1.0,12.0,4.0,21.0,15.0,12.0,19.0,1.0,1983,8
3614.0,7258.0,0.498,49.0,232.0,0.211,3565.0,7026.0,0.507,1742.0,2488.0,0.7,1221.0,2313.0,3534.0,2148.0,814.0,499.0,1608.0,2243.0,9019.0,110.0,11.0,7.0,7.0,11.0,6.0,18.0,10.0,11.0,6.0,17.0,11.0,23.0,6.0,15.0,12.0,13.0,3.0,5.0,22.0,4.0,13.0,13.0,3422.0,6974.0,0.491,48.0,181.0,0.265,3374.0,6793.0,0.497,2037.0,2675.0,0.761,1097.0,2307.0,3404.0,1913.0,781.0,416.0,1674.0,2161.0,8929.0,108.9,5.0,5.0,12.0,11.0,6.0,15.0,5.0,5.0,11.0,21.0,21.0,14.0,6.0,8.0,7.0,1.0,19.0,8.0,3.0,13.0,10.0,10.0,44.0,38.0,1.1,0.17,1.27,106.1,105.0,103.0,0.343,0.032,0.501,16.1,34.6,0.24,0.494,17.0,67.8,0.292,8.0,8.0,9.0,7.0,8.0,16.0,5.0,8.0,9.0,6.0,8.0,20.0,5.0,18.0,12.0,2.0,7.0,23.0,1984,2
3677.0,7220.0,0.509,74.0,291.0,0.254,3603.0,6929.0,0.52,1673.0,2204.0,0.759,1066.0,2298.0,3364.0,2214.0,693.0,388.0,1451.0,2147.0,9101.0,111.0,6.0,14.0,2.0,4.0,2.0,9.0,8.0,15.0,2.0,19.0,19.0,10.0,20.0,17.0,20.0,8.0,12.0,14.0,11.0,10.0,8.0,8.0,3509.0,7061.0,0.497,54.0,219.0,0.247,3455.0,6842.0,0.505,1956.0,2540.0,0.77,1065.0,2333.0,3398.0,2059.0,675.0,298.0,1480.0,2038.0,9028.0,110.1,10.0,7.0,16.0,17.0,19.0,12.0,9.0,7.0,16.0,20.0,18.0,20.0,5.0,9.0,6.0,8.0,11.0,1.0,10.0,6.0,14.0,14.0,43.0,39.0,0.89,-0.24,0.65,108.9,108.0,101.4,0.305,0.04,0.514,15.1,31.4,0.232,0.501,15.3,68.3,0.277,10.0,10.0,10.0,19.0,10.0,10.0,14.0,11.0,20.0,3.0,2.0,11.0,18.0,20.0,16.0,9.0,4.0,19.0,1984,6
3616.0,7235.0,0.5,55.0,229.0,0.24,3561.0,7006.0,0.508,1907.0,2407.0,0.792,1159.0,2538.0,3697.0,2122.0,673.0,430.0,1420.0,1949.0,9194.0,112.1,10.0,10.0,6.0,8.0,8.0,13.0,11.0,13.0,5.0,11.0,15.0,2.0,10.0,1.0,3.0,14.0,15.0,10.0,8.0,21.0,7.0,7.0,3463.0,7372.0,0.47,71.0,219.0,0.324,3392.0,7153.0,0.474,1659.0,2143.0,0.774,1101.0,2227.0,3328.0,1957.0,703.0,328.0,1329.0,2090.0,8656.0,105.6,7.0,17.0,2.0,23.0,19.0,23.0,7.0,16.0,2.0,2.0,1.0,22.0,7.0,5.0,4.0,2.0,13.0,3.0,20.0,9.0,4.0,4.0,57.0,25.0,6.56,-0.14,6.42,110.9,104.4,99.7,0.333,0.032,0.504,14.6,34.2,0.264,0.475,13.8,69.7,0.225,1.0,1.0,1.0,14.0,1.0,6.0,3.0,15.0,14.0,8.0,6.0,8.0,7.0,10.0,2.0,19.0,2.0,1.0,1984,12
3432.0,6970.0,0.492,59.0,232.0,0.254,3373.0,6738.0,0.501,1743.0,2354.0,0.74,1135.0,2385.0,3520.0,2113.0,642.0,489.0,1415.0,2167.0,8666.0,105.7,17.0,19.0,14.0,6.0,6.0,9.0,17.0,19.0,11.0,16.0,16.0,20.0,13.0,11.0,13.0,15.0,16.0,7.0,7.0,9.0,18.0,18.0,3207.0,7033.0,0.456,42.0,203.0,0.207,3165.0,6830.0,0.463,1869.0,2489.0,0.751,1252.0,2235.0,3487.0,1959.0,653.0,319.0,1404.0,2093.0,8325.0,101.5,1.0,6.0,1.0,7.0,13.0,4.0,1.0,6.0,1.0,14.0,16.0,4.0,20.0,6.0,11.0,3.0,7.0,2.0,17.0,10.0,1.0,1.0,52.0,30.0,4.16,-0.12,4.04,107.8,103.6,96.9,0.338,0.033,0.497,15.0,33.7,0.25,0.459,14.7,65.6,0.266,2.0,2.0,2.0,13.0,2.0,12.0,2.0,22.0,11.0,5.0,14.0,10.0,9.0,13.0,1.0,12.0,20.0,14.0,1984,5
3854.0,7250.0,0.532,58.0,226.0,0.257,3796.0,7024.0,0.54,1712.0,2272.0,0.754,1095.0,2499.0,3594.0,2455.0,726.0,478.0,1578.0,2054.0,9478.0,115.6,3.0,8.0,1.0,7.0,9.0,8.0,3.0,12.0,1.0,18.0,18.0,16.0,17.0,4.0,8.0,2.0,7.0,8.0,19.0,16.0,4.0,4.0,3672.0,7600.0,0.483,63.0,223.0,0.283,3609.0,7377.0,0.489,1763.0,2346.0,0.751,1253.0,2154.0,3407.0,2261.0,797.0,376.0,1443.0,1973.0,9170.0,111.8,18.0,20.0,6.0,21.0,22.0,19.0,18.0,20.0,7.0,7.0,6.0,5.0,21.0,1.0,8.0,19.0,22.0,4.0,12.0,4.0,16.0,16.0,50.0,32.0,3.76,-0.44,3.32,110.9,107.3,103.7,0.313,0.031,0.536,16.1,33.7,0.236,0.487,14.3,66.6,0.232,4.0,4.0,4.0,23.0,5.0,5.0,9.0,6.0,19.0,9.0,1.0,19.0,8.0,19.0,7.0,15.0,15.0,5.0,1984,11
3386.0,6837.0,0.495,47.0,165.0,0.285,3339.0,6672.0,0.5,1944.0,2510.0,0.775,1088.0,2230.0,3318.0,2041.0,803.0,360.0,1587.0,2281.0,8763.0,106.9,18.0,21.0,10.0,13.0,14.0,4.0,19.0,22.0,12.0,7.0,8.0,7.0,19.0,21.0,23.0,18.0,6.0,18.0,21.0,2.0,17.0,17.0,3260.0,6687.0,0.488,52.0,189.0,0.275,3208.0,6498.0,0.494,1876.0,2474.0,0.758,1045.0,2171.0,3216.0,2049.0,721.0,397.0,1683.0,2197.0,8448.0,103.0,2.0,1.0,9.0,13.0,10.0,18.0,2.0,1.0,9.0,15.0,15.0,11.0,3.0,3.0,1.0,7.0,15.0,7.0,2.0,19.0,3.0,3.0,51.0,31.0,3.84,-0.05,3.79,107.0,103.1,99.0,0.367,0.024,0.499,16.7,33.4,0.284,0.491,17.8,68.1,0.281,3.0,3.0,3.0,11.0,3.0,13.0,1.0,18.0,3.0,14.0,9.0,22.0,11.0,3.0,9.0,1.0,6.0,21.0,1984,3
3618.0,7235.0,0.5,42.0,184.0,0.228,3576.0,7051.0,0.507,1774.0,2350.0,0.755,1090.0,2265.0,3355.0,2164.0,579.0,360.0,1303.0,1906.0,9052.0,110.4,9.0,10.0,5.0,15.0,13.0,15.0,9.0,9.0,7.0,15.0,17.0,12.0,18.0,19.0,21.0,12.0,21.0,18.0,1.0,22.0,11.0,11.0,3633.0,7282.0,0.499,63.0,222.0,0.284,3570.0,7060.0,0.506,1688.0,2198.0,0.768,1180.0,2346.0,3526.0,2131.0,632.0,417.0,1386.0,2213.0,9017.0,110.0,16.0,14.0,17.0,21.0,21.0,21.0,16.0,14.0,17.0,3.0,3.0,19.0,13.0,10.0,14.0,13.0,4.0,9.0,18.0,20.0,13.0,13.0,42.0,40.0,0.43,-0.27,0.15,110.0,109.6,99.0,0.325,0.025,0.503,13.6,31.7,0.245,0.503,14.4,65.7,0.232,11.0,11.0,11.0,20.0,11.0,7.0,20.0,19.0,16.0,13.0,7.0,3.0,16.0,15.0,17.0,14.0,19.0,4.0,1984,1
3606.0,7242.0,0.498,101.0,317.0,0.319,3505.0,6925.0,0.506,2115.0,2708.0,0.781,1096.0,2522.0,3618.0,2230.0,695.0,604.0,1510.0,1978.0,9428.0,115.0,12.0,9.0,7.0,1.0,1.0,1.0,12.0,16.0,8.0,2.0,1.0,3.0,16.0,3.0,6.0,6.0,11.0,2.0,14.0,20.0,5.0,5.0,3745.0,7872.0,0.476,46.0,208.0,0.221,3699.0,7664.0,0.483,1799.0,2414.0,0.745,1458.0,2461.0,3919.0,2237.0,747.0,466.0,1438.0,2194.0,9335.0,113.8,20.0,22.0,3.0,9.0,16.0,8.0,20.0,22.0,3.0,9.0,11.0,2.0,23.0,20.0,22.0,18.0,17.0,16.0,13.0,18.0,20.0,20.0,44.0,38.0,1.13,-0.32,0.81,109.0,108.0,104.9,0.374,0.044,0.505,15.2,30.8,0.292,0.479,13.9,63.4,0.229,9.0,9.0,8.0,21.0,9.0,9.0,12.0,3.0,2.0,1.0,5.0,13.0,19.0,2.0,3.0,17.0,23.0,3.0,1984,2
3952.0,7254.0,0.545,90.0,295.0,0.305,3862.0,6959.0,0.555,1702.0,2232.0,0.763,1063.0,2550.0,3613.0,2575.0,695.0,481.0,1537.0,1931.0,9696.0,118.2,1.0,15.0,1.0,7.0,8.0,6.0,1.0,15.0,1.0,19.0,21.0,13.0,20.0,4.0,9.0,1.0,11.0,8.0,15.0,19.0,2.0,2.0,3665.0,7639.0,0.48,84.0,297.0,0.283,3581.0,7342.0,0.488,1679.0,2244.0,0.748,1248.0,2078.0,3326.0,2313.0,756.0,370.0,1365.0,1905.0,9093.0,110.9,17.0,22.0,5.0,20.0,20.0,12.0,17.0,21.0,6.0,5.0,6.0,3.0,19.0,1.0,1.0,21.0,17.0,3.0,18.0,4.0,14.0,14.0,58.0,24.0,7.35,-0.87,6.48,114.1,107.0,103.2,0.308,0.041,0.551,15.7,33.8,0.235,0.485,13.7,67.1,0.22,1.0,1.0,1.0,23.0,2.0,1.0,7.0,9.0,19.0,8.0,1.0,15.0,9.0,19.0,5.0,21.0,12.0,3.0,1985,12
3721.0,7325.0,0.508,110.0,309.0,0.356,3611.0,7016.0,0.515,1860.0,2307.0,0.806,1116.0,2630.0,3746.0,2287.0,645.0,414.0,1332.0,1781.0,9412.0,114.8,5.0,9.0,3.0,3.0,5.0,1.0,7.0,10.0,3.0,12.0,15.0,1.0,15.0,1.0,3.0,6.0,18.0,14.0,3.0,23.0,6.0,6.0,3642.0,7642.0,0.477,71.0,269.0,0.264,3571.0,7373.0,0.484,1512.0,1922.0,0.787,1105.0,2287.0,3392.0,2041.0,641.0,315.0,1222.0,1964.0,8867.0,108.1,15.0,23.0,3.0,11.0,17.0,9.0,15.0,23.0,3.0,1.0,1.0,23.0,5.0,8.0,4.0,4.0,4.0,1.0,23.0,6.0,5.0,5.0,57.0,25.0,6.65,-0.18,6.47,112.8,106.3,101.6,0.315,0.042,0.515,13.8,32.8,0.254,0.481,12.6,70.4,0.198,3.0,3.0,3.0,15.0,3.0,2.0,5.0,13.0,17.0,6.0,3.0,5.0,14.0,11.0,3.0,23.0,2.0,1.0,1985,10
3478.0,7302.0,0.476,103.0,307.0,0.336,3375.0,6995.0,0.482,1878.0,2434.0,0.772,1081.0,2554.0,3635.0,2143.0,712.0,697.0,1575.0,1961.0,8937.0,109.0,17.0,11.0,20.0,5.0,6.0,3.0,20.0,12.0,19.0,8.0,11.0,8.0,18.0,3.0,7.0,14.0,9.0,1.0,17.0,17.0,14.0,14.0,3532.0,7604.0,0.464,72.0,280.0,0.257,3460.0,7324.0,0.472,1810.0,2375.0,0.762,1360.0,2645.0,4005.0,2069.0,806.0,443.0,1606.0,2076.0,8946.0,109.1,10.0,20.0,2.0,12.0,18.0,5.0,10.0,20.0,2.0,10.0,9.0,10.0,23.0,22.0,23.0,6.0,23.0,13.0,3.0,15.0,8.0,8.0,41.0,41.0,-0.11,-0.21,-0.32,103.3,103.4,105.1,0.333,0.042,0.483,15.8,29.0,0.257,0.469,15.7,65.3,0.238,12.0,12.0,12.0,16.0,13.0,21.0,1.0,2.0,11.0,7.0,18.0,16.0,22.0,8.0,2.0,7.0,20.0,7.0,1985,1
3708.0,7374.0,0.503,51.0,202.0,0.252,3657.0,7172.0,0.51,2002.0,2667.0,0.751,1202.0,2298.0,3500.0,2225.0,821.0,516.0,1481.0,1957.0,9469.0,115.5,6.0,7.0,6.0,17.0,15.0,17.0,5.0,5.0,6.0,4.0,2.0,17.0,9.0,20.0,15.0,9.0,2.0,5.0,13.0,18.0,4.0,4.0,3697.0,7494.0,0.493,59.0,232.0,0.254,3638.0,7262.0,0.501,1737.0,2269.0,0.766,1268.0,2336.0,3604.0,2235.0,726.0,459.0,1607.0,2160.0,9190.0,112.1,18.0,19.0,14.0,3.0,6.0,4.0,19.0,19.0,15.0,7.0,7.0,14.0,21.0,10.0,14.0,17.0,13.0,17.0,2.0,19.0,17.0,17.0,49.0,33.0,3.4,-0.6,2.8,110.4,107.2,103.5,0.362,0.027,0.506,14.8,34.0,0.271,0.497,15.9,64.4,0.232,5.0,5.0,5.0,22.0,5.0,7.0,8.0,7.0,3.0,17.0,6.0,10.0,7.0,5.0,12.0,5.0,21.0,6.0,1985,1
3564.0,7256.0,0.491,89.0,294.0,0.303,3475.0,6962.0,0.499,1873.0,2473.0,0.757,1256.0,2353.0,3609.0,2164.0,689.0,486.0,1382.0,2239.0,9090.0,110.9,10.0,14.0,10.0,8.0,9.0,7.0,10.0,14.0,11.0,9.0,10.0,15.0,6.0,14.0,10.0,11.0,13.0,7.0,6.0,2.0,11.0,11.0,3214.0,6972.0,0.461,80.0,308.0,0.26,3134.0,6664.0,0.47,2020.0,2700.0,0.748,1236.0,2293.0,3529.0,1904.0,642.0,389.0,1562.0,2104.0,8528.0,104.0,1.0,2.0,1.0,18.0,21.0,8.0,1.0,2.0,1.0,20.0,21.0,2.0,18.0,9.0,10.0,1.0,5.0,5.0,6.0,17.0,1.0,1.0,58.0,24.0,6.85,-0.16,6.7,110.5,103.6,99.7,0.341,0.041,0.497,14.2,35.4,0.258,0.467,16.1,65.6,0.29,2.0,2.0,2.0,14.0,1.0,6.0,2.0,19.0,7.0,9.0,10.0,8.0,3.0,6.0,1.0,3.0,19.0,22.0,1985,0
3840.0,7999.0,0.48,45.0,199.0,0.226,3795.0,7800.0,0.487,1783.0,2262.0,0.788,1403.0,2534.0,3937.0,2302.0,691.0,397.0,1341.0,2076.0,9508.0,116.0,3.0,1.0,17.0,19.0,17.0,20.0,3.0,1.0,18.0,14.0,18.0,4.0,1.0,5.0,1.0,5.0,12.0,15.0,4.0,9.0,3.0,3.0,3700.0,7457.0,0.496,78.0,249.0,0.313,3622.0,7208.0,0.502,1826.0,2404.0,0.76,1109.0,2563.0,3672.0,2107.0,642.0,508.0,1486.0,2017.0,9304.0,113.5,19.0,17.0,18.0,15.0,9.0,21.0,18.0,18.0,17.0,11.0,13.0,9.0,6.0,19.0,18.0,8.0,5.0,20.0,12.0,8.0,18.0,18.0,47.0,35.0,2.49,0.24,2.73,109.6,107.2,105.0,0.283,0.025,0.483,13.0,35.4,0.223,0.501,14.9,69.6,0.245,6.0,6.0,6.0,8.0,6.0,9.0,9.0,4.0,22.0,21.0,19.0,2.0,4.0,20.0,18.0,14.0,3.0,10.0,1985,2
